WORD,COUNT
Harfoot,1
chins,1
mir,1
clasp,1
stouter,1
heavylegged,1
strung,1
elfhair,1
rune,1
orchard,1
barns,1
farmhouses,1
workshops,1
sheds,1
bestow,1
cartwrights,1
ropers,1
favoured,1
sprinkle,1
Summer,1
township,1
inaud,1
490,1
districts,1
lowlying,1
ye,1
ramifying,1
sites,1
diggings,1
versions,1
luxurious,1
constructed,1
welltodo,1
ungracious,1
stammering,1
surpasses,1
primitive,1
burrows,1
surpass,1
courteous,1
richest,1
Treasure,1
adopt,1
smithies,1
imperishable,1
pledge,1
unbraided,1
tresses,1
foretelling,1
491,1
Earendils,1
Crying,1
backward,1
keeneyed,1
masted,1
margin,1
piercingclear,1
492,1
interpreted,1
killing,1
sport,1
Elvensong,1
lauri,1
wellfed,1
bellies,1
PROLOGUE,1
lantar,1
lassi,1
srinen,1
yni,1
survive,1
u,1
ime,1
ramr,1
unwearyingly,1
aldaron,1
daunt,1
Yei,1
ously,1
linteyuldar,1
avanir,1
mi,1
oromardi,1
lissemiruvorev,1
Andun,1
ella,1
Vardo,1
tellumar,1
nu,1
luini,1
yassen,1
hearths,1
tintilar,1
trophies,1
eleni,1
maryo,1
airetarlrnen,1
grandfathers,1
yulma,1
ravening,1
nin,1
enquantuva,1
weathers,1
sTintalle,1
1147,1
Greenelds,1
Oiolosseo,1
fanyar,1
maintain,1
unwelcome,1
maryt,1
olden,1
Elentari,1
rtane,1
warlike,1
ily,1
tier,1
undulaelumbule,1
sindanorello,1
Guardians,1
caita,1
mornie,1
falmalinnar,1
1600,1
imbe,1
mt,1
hsi,1
untua,1
Calaciryo,1
mri,1
528,1
iale,1
Forty,1
omelo,1
vineyards,1
cornlands,1
Namari,1
hiruvalye,1
Valmar,1
Nai,1
115860,1
Dearth,1
elye,1
famine,1
hiruva,1
Namarie,1
draughts,1
Plague,1
prospered,1
hobbitvoices,1
vaults,1
wherein,1
holy,1
rell,1
Kindler,1
Everwhite,1
Calacirya,1
Witchlord,1
493,1
Henceforward,1
meddled,1
subjects,1
Truly,1
Torment,1
afterdays,1
Memory,1
494,1
Bare,1
ghosts,1
acknowledge,1
gurgle,1
driftwood,1
GREAT,1
Arvedui,1
RIVER,1
greyskinned,1
Isle,1
II,1
Argeleb,1
relate,1
whichever,1
husbanding,1
thinned,1
relieve,1
pestilence,1
496,1
blasted,1
Stonebows,1
southernmost,1
fowl,1
whine,1
swanwings,1
Swans,1
hun,1
Blanco,1
Marcho,1
497,1
panic,1
herds,1
personal,1
mirIdo,1
studs,1
hostile,1
harboured,1
rowans,1
badly,1
aoat,1
shelterless,1
frontier,1
insecurity,1
screwed,1
broadened,1
gravelshoals,1
wolds,1
tussock,1
lawns,1
beechwoods,1
housing,1
Ladys,1
nails,1
restlessness,1
seizing,1
ments,1
communities,1
529,1
498,1
incomers,1
imag,1
ined,1
cramped,1
winterlands,1
listlessly,1
dom,1
Lothlrien,1
Twas,1
halflight,1
shinylike,1
theDunedain,1
hump,1
westlands,1
paddlefeet,1
dipping,1
499,1
noted,1
Fallohidish,1
drowse,1
clans,1
leaders,1
preceded,1
whateveritwas,1
shooting,1
orcband,1
500,1
tilling,1
halfway,1
handicrafts,1
plashing,1
Minutes,1
yielding,1
whitish,1
lamplike,1
coldly,1
intaken,1
brushing,1
logshape,1
footpad,1
padded,1
paddling,1
slier,1
rivervoyage,1
waterman,1
501,1
wretch,1
lakes,1
puckered,1
creepers,1
representative,1
normal,1
ivy,1
windwrithen,1
hillcountry,1
502,1
lovers,1
forebodes,1
slimmer,1
riversides,1
cres,1
cent,1
ranges,1
eyots,1
neat,1
racing,1
beardless,1
browner,1
shouldering,1
breeds,1
lashing,1
503,1
headway,1
Paddle,1
shoals,1
keel,1
grate,1
bowstrings,1
lurched,1
shinglebanks,1
stockstill,1
blackfeathered,1
504,1
hits,1
undertook,1
nighteyes,1
elfwrought,1
Greenwood,1
Gurgling,1
archers,1
Stroke,1
laboured,1
earliest,1
Stringing,1
outriders,1
blotting,1
blacker,1
Fierce,1
505,1
Loriensang,1
Shrill,1
elvenstring,1
swerved,1
croaking,1
tumult,1
Praised,1
wafer,1
thinkNo,1
sleepless,1
Tread,1
506,1
Moons,1
nailparing,1
Swift,1
eets,1
NorthWest,1
Rich,1
507,1
yestereve,1
diffused,1
shadowless,1
cockleboats,1
fenny,1
508,1
unmolested,1
Leap,1
Raurosfoot,1
desert,1
companionship,1
smoother,1
509,1
theOrcsprowlontheeastshoresaidBoromirIfyougofor,1
Peril,1
groundless,1
explorers,1
serviceable,1
hardest,1
lee,1
portage,1
Aye,1
510,1
haul,1
limestoneboulders,1
inland,1
traditions,1
briars,1
Fog,1
veils,1
pier,1
jutted,1
511,1
cheats,1
drizzle,1
midmorning,1
skincovers,1
drifted,1
relationship,1
draggled,1
fringes,1
fogs,1
crevices,1
thrawn,1
narrower,1
ours,1
ounder,1
pinnacles,1
Pillars,1
512,1
suns,1
pedestals,1
crannied,1
wardens,1
hospitable,1
longvanished,1
commend,1
ignorant,1
deceive,1
emissaries,1
speeches,1
striven,1
Order,1
Rule,1
Knowledge,1
ultimate,1
approving,1
evils,1
deploring,1
bide,1
patience,1
338,1
policies,1
helper,1
Younger,1
rehearsed,1
declaim,1
instructed,1
breaks,1
overwritten,1
dyed,1
serves,1
sneered,1
Colours,1
wit,1
Simple,1
Birdtamer,1
scorn,1
lurkingplace,1
337,1
import,1
union,1
require,1
scoffed,1
awaited,1
keepers,1
strongly,1
Numenorlong,1
enclose,1
Nimrais,1
Ered,1
northmost,1
waterrat,1
conceal,1
336,1
Send,1
wasted,1
forestall,1
335,1
sorcerer,1
chieftain,1
guise,1
Nazgu,1
grazing,1
fugitives,1
334,1
Galdors,1
Guldurandthatisstillaveryevilplacewedonotgothatway,1
recapture,1
darkthingsthatweredrivenoutintheyearoftheDragons,1
guessbut,1
wascontrivedwecannot,1
beforehandHowthat,1
ofit,1
rescue,1
unawares,1
moonless,1
333,1
grievances,1
misunderstanding,1
regrettable,1
interrupt,1
imprisonment,1
tender,1
wearied,1
prisoner,1
overkindliness,1
rue,1
Escaped,1
ho,1
gives,1
suffered,1
332,1
unclear,1
loth,1
Know,1
Smiths,1
astounding,1
krimpatul,1
burzumishi,1
agh,1
thrakatulk,1
gimbatul,1
durbatulu,1
Ash,1
331,1
mattered,1
prot,1
stank,1
gagged,1
halter,1
slime,1
Lurking,1
Vale,1
330,1
misseth,1
saith,1
elvenscript,1
fadeth,1
loseth,1
shrink,1
seemeth,1
cooled,1
glede,1
329,1
sapling,1
committed,1
instructing,1
unread,1
scripts,1
hoards,1
scrolls,1
Awe,1
grudgingly,1
forsook,1
seeand,1
maybecould,1
theskilled,1
uponit,1
halfheeded,1
328,1
unneeded,1
doubled,1
awak,1
cares,1
misgave,1
vigil,1
327,1
earnestly,1
our,1
erning,1
gov,1
foresaw,1
dissuaded,1
Necromancer,1
326,1
eep,1
Nazgul,1
cowered,1
325,1
sufces,1
omit,1
displeased,1
briefer,1
324,1
339,1
ceaselessly,1
countrymen,1
Travellers,1
houseless,1
Peace,1
stalwart,1
Rhn,1
resemble,1
323,1
snort,1
boon,1
heirlooms,1
treasured,1
MinasTirith,1
doomof,1
Isthenthe,1
hemuttered,1
TheHaling,1
aiding,1
322,1
loathing,1
hush,1
Bring,1
ordained,1
unedain,1
Chief,1
Loth,1
saving,1
daring,1
321,1
Haling,1
waken,1
Morgulspells,1
Seek,1
Wherever,1
320,1
Haradrim,1
Easterlings,1
allied,1
outnumbered,1
Ithilien,1
Smoke,1
bulwark,1
verily,1
defying,1
319,1
Numnorens,1
Uttermost,1
Eressea,1
courts,1
Rising,1
Citadel,1
frail,1
Dike,1
Deadmens,1
Evendim,1
Annuinas,1
slaughter,1
Numeor,1
kindreds,1
decrease,1
Anaron,1
318,1
dimin,1
Fruitless,1
shards,1
esquire,1
Ohtar,1
heartily,1
weregild,1
contest,1
Orodruins,1
hiltshard,1
317,1
combat,1
Aeglos,1
Ruler,1
Spear,1
Dagorlad,1
fruitless,1
defeats,1
Doriath,1
Luthien,1
sire,1
Earendl,1
Thangorodrim,1
captains,1
Beleriand,1
Thereupon,1
mustered,1
Northrealm,1
316,1
eagerness,1
forging,1
nick,1
Called,1
315,1
crave,1
unanswered,1
reentered,1
deceit,1
yea,1
sid,1
Refuse,1
Dwarfsires,1
earnest,1
asks,1
sweetened,1
314,1
ut,1
ingly,1
id,1
oly,1
Khazaddumfor,1
devise,1
dren,1
chil,1
mansions,1
attentively,1
313,1
insolence,1
baldric,1
collar,1
greyeyed,1
darkhaired,1
Shipwright,1
te,1
Crdan,1
counsellors,1
housed,1
Gloinsside,1
presented,1
travelworn,1
312,1
Birds,1
YoumayhaveachancelatersaidGandalfButwecannot,1
pinewoods,1
rivalry,1
Feel,1
assured,1
bush,1
nets,1
loudowing,1
ELROND,1
COUNCIL,1
encompassed,1
steepclimbing,1
blended,1
syllables,1
elvenmail,1
310,1
summerlight,1
aearon,1
aear,1
linnathon,1
Fanuilos,1
ennorath,1
galadhremmin,1
palandrel,1
Nachaered,1
elenath,1
aglar,1
menel,1
mriel,1
penna,1
silivren,1
tug,1
appetite,1
acquire,1
Earndil,1
309,1
neednt,1
Mortals,1
shepherds,1
peas,1
distinguish,1
Nonsense,1
difference,1
Dunadns,1
reciting,1
attered,1
applauding,1
listeners,1
Flammifer,1
Shores,1
308,1
orbe,1
elvenmaids,1
women,1
Norland,1
yearned,1
Worlds,1
Wall,1
Everevens,1
thereon,1
mast,1
oar,1
elvenglass,1
illfounded,1
Elvenkin,1
307,1
reigns,1
Calacirian,1
elvenwhite,1
harps,1
marvels,1
sages,1
Shadowmere,1
aglimmer,1
Valinor,1
everfoaming,1
foundered,1
unlit,1
oer,1
Evernight,1
longforsaken,1
306,1
Tarmenel,1
340,1
Otherworld,1
dauntless,1
carcanet,1
diamond,1
unheralded,1
errandless,1
roving,1
heats,1
nether,1
Ice,1
Narrow,1
gnashing,1
emerald,1
eagleplume,1
helmet,1
chalcedony,1
305,1
habergeon,1
ebony,1
dragonhorn,1
armoured,1
chaind,1
panoply,1
Nimbrethil,1
Arvernien,1
mariner,1
Erendil,1
drenched,1
comprehended,1
pattern,1
dinous,1
multitu,1
swelling,1
dreamlike,1
relit,1
attend,1
elventongues,1
interwoven,1
eeting,1
304,1
lessons,1
Numeorean,1
dun,1
Dunada,1
Dun,1
smallest,1
pranks,1
felling,1
corrected,1
303,1
shred,1
wrinkled,1
amaze,1
Odd,1
tottering,1
mincemeat,1
302,1
disturbance,1
causing,1
Fancy,1
oblivious,1
gers,1
Messen,1
301,1
recognition,1
Awake,1
drinkingcup,1
300,1
palaces,1
Smaug,1
Desolation,1
waterways,1
mining,1
metalwork,1
tain,1
299,1
misfortune,1
Bofur,1
Bifur,1
Nori,1
Dori,1
Dwalin,1
fabulously,1
venerable,1
subject,1
listener,1
Gloinembarked,1
handiwork,1
spi,1
Sheer,1
Bain,1
Bowman,1
Bardings,1
tolls,1
Carrock,1
ders,1
298,1
Grimbeorn,1
Glin,1
portant,1
unim,1
Throughout,1
equally,1
casual,1
inquire,1
recovery,1
congratulate,1
Allow,1
assisting,1
Gloinone,1
Am,1
scattering,1
familys,1
spiders,1
diamonds,1
snowwhite,1
297,1
forked,1
sidetables,1
neighbours,1
abashed,1
dens,1
screamed,1
Undomel,1
Lthien,1
cloudless,1
awless,1
braids,1
Young,1
296,1
canopy,1
fulness,1
hale,1
Venerable,1
sorrowful,1
ageless,1
aged,1
groaning,1
295,1
294,1
joking,1
pets,1
trum,1
Meaning,1
stroked,1
shyly,1
awkwardly,1
lookingglass,1
remarkably,1
excellently,1
sadness,1
Merely,1
mixture,1
293,1
sleepily,1
Ringnder,1
reasons,1
dous,1
tremen,1
puddle,1
292,1
crippled,1
Their,1
Caught,1
brands,1
Close,1
transparency,1
291,1
bedside,1
wire,1
siege,1
islands,1
Unseen,1
Seen,1
Eldar,1
Elvenwise,1
daily,1
werewolves,1
wargs,1
wraiths,1
290,1
chattels,1
nothingness,1
wraithworld,1
shave,1
mand,1
weaker,1
succeeded,1
Morgulknife,1
289,1
fragment,1
mending,1
touching,1
improvement,1
twentyfourth,1
288,1
Servants,1
preparing,1
Morgullord,1
287,1
Sarumans,1
captive,1
explaining,1
feat,1
overcoming,1
286,1
puffs,1
GandalfcriedFrodosittingupTherewastheoldwizard,1
MEETINGS,1
MANY,1
TWO,1
confusion,1
281,1
erect,1
manes,1
frothing,1
crests,1
cavalry,1
plumed,1
Dimly,1
cleave,1
dumb,1
280,1
Hatred,1
neighing,1
surge,1
heave,1
spurt,1
harness,1
robed,1
279,1
converged,1
Asfaloth,1
bridle,1
statues,1
Checking,1
Anrion,1
278,1
threaded,1
incline,1
Echoes,1
pinetrees,1
hobbled,1
ghostly,1
redoubled,1
277,1
Eaten,1
silverstudded,1
sag,1
Glorndels,1
276,1
saddleskirts,1
quieted,1
urge,1
Briey,1
275,1
Wilderness,1
joyfully,1
Windlord,1
274,1
govannen,1
Mae,1
Dnadan,1
vedui,1
swiftest,1
ded,1
stud,1
headstall,1
clippetyclip,1
jingled,1
Clearer,1
tinkling,1
lightclippetyclippetyclip,1
hazels,1
thickgrowing,1
bilberry,1
273,1
rollings,1
robbers,1
dwarfrunes,1
roughly,1
jester,1
conspirator,1
272,1
inaudible,1
Boner,1
Doner,1
lame,1
leg,1
groan,1
Heal,1
Peel,1
Darn,1
Warn,1
dine,1
Hee,1
shins,1
grins,1
pins,1
271,1
Trover,1
Rover,1
shank,1
makin,1
axin,1
Thinbone,1
Tinbone,1
Afore,1
lump,1
lyin,1
Paveyard,1
Caveyard,1
alyin,1
341,1
yon,1
Gum,1
Done,1
mumbled,1
sires,1
school,1
270,1
Wont,1
heartening,1
minder,1
reviving,1
scare,1
picion,1
sus,1
cook,1
quarrelling,1
unconcernedly,1
269,1
halfstripped,1
pots,1
jars,1
rockchamber,1
hinge,1
crookedly,1
268,1
overgrown,1
jolts,1
sparing,1
talent,1
developing,1
267,1
survey,1
imagining,1
moaning,1
quarried,1
redcheeked,1
poison,1
appealingly,1
dreadfully,1
lifeless,1
266,1
exhausted,1
dismount,1
blunted,1
southeast,1
Ettendales,1
reassuring,1
strips,1
265,1
hunched,1
smother,1
loosened,1
rattling,1
chinks,1
nightnoises,1
fearfully,1
ache,1
scoop,1
raining,1
stock,1
anxi,1
steeper,1
soaked,1
drenching,1
dales,1
encum,1
pinewood,1
264,1
remem,1
263,1
elfstone,1
judged,1
brighteyed,1
262,1
halfveiled,1
huddle,1
slowclimbing,1
sixth,1
cloudveiled,1
stalking,1
scene,1
hearted,1
grieved,1
coarse,1
scanty,1
261,1
Trem,1
southwestern,1
southerly,1
treatment,1
affection,1
ter,1
260,1
maimed,1
obeyed,1
reproached,1
foolishness,1
raise,1
calmed,1
unhurt,1
refreshing,1
virtues,1
sparsely,1
Athelas,1
daggerhilt,1
surpassingly,1
259,1
Edoras,1
slash,1
Dawn,1
bathing,1
warming,1
hinted,1
subdue,1
accomplished,1
being,1
kettles,1
258,1
knelt,1
desperately,1
FORD,1
FLIGHT,1
dropping,1
swooned,1
256,1
rebrand,1
Desperate,1
haggard,1
mantles,1
merciless,1
wrappings,1
forenger,1
disregard,1
venomous,1
255,1
encircled,1
durstnt,1
moonrise,1
mer,1
glim,1
254,1
heaven,1
yearly,1
wedded,1
Thingols,1
Kin,1
foremother,1
yoke,1
Elfkindred,1
Tinuvil,1
connes,1
mortality,1
brideprice,1
brightest,1
rescued,1
befell,1
Nightingale,1
Tinuvie,1
Esgalduin,1
Luthen,1
Neldoreth,1
victorious,1
regain,1
253,1
TinuvielBeren,1
render,1
annthennath,1
sorrowless,1
morrowless,1
nightshade,1
Oer,1
elvenwise,1
Immortal,1
elvenfair,1
Within,1
grieves,1
she,1
252,1
untroubling,1
elvenowers,1
melting,1
lark,1
513,1
wintry,1
beechen,1
Whispering,1
hemlocksheaves,1
underground,1
lindenleaves,1
moonbeams,1
eet,1
Enchantment,1
251,1
hemlockleaves,1
sorrowing,1
Elvenriver,1
levies,1
hemlockumbels,1
Tinviel,1
Starlight,1
Elfkings,1
250,1
Elfkingdoms,1
342,1
tighten,1
starving,1
hunter,1
249,1
Senses,1
hating,1
destroys,1
248,1
Hadnt,1
viewed,1
andbootedRidersIfthehorsemenhadalreadyfoundthedell,1
newer,1
trampled,1
examine,1
discoveries,1
Whoever,1
247,1
stacked,1
neatly,1
surrounding,1
Hastily,1
assembling,1
hateful,1
homelessness,1
246,1
fortnights,1
Forsaken,1
result,1
scorching,1
G3,1
foaled,1
245,1
Grune,1
dot,1
vie,1
underside,1
recently,1
handled,1
uninviting,1
tiful,1
glistens,1
shrivelled,1
agelong,1
stonework,1
244,1
plodding,1
bowlshaped,1
observing,1
Concealment,1
shivers,1
translated,1
Fall,1
booklearned,1
dwelleth,1
243,1
forces,1
lance,1
Sul,1
shortcomings,1
watchtower,1
forts,1
barrowwightish,1
avenues,1
hugged,1
242,1
greengrown,1
owners,1
undulating,1
earnestness,1
indenitely,1
process,1
tightening,1
commons,1
nighthours,1
dusky,1
Ahead,1
Changes,1
marshland,1
241,1
melancholy,1
vapours,1
lonesome,1
hovering,1
240,1
conical,1
separated,1
reedbeds,1
straggling,1
Neekerbreekers,1
frantic,1
unceasingly,1
breekneek,1
neekbreek,1
cricket,1
tussocks,1
haunting,1
insects,1
campingplace,1
scratching,1
239,1
quagmires,1
progress,1
dryfooted,1
warbling,1
stretches,1
343,1
expanseofcountrymuchmoredifculttomanageTheywere,1
hive,1
squirrels,1
fourfooted,1
twofooted,1
ants,1
doublings,1
condently,1
leafy,1
238,1
gentler,1
rounded,1
stragglers,1
escort,1
Waste,1
237,1
ick,1
Pah,1
illtreating,1
Sammie,1
Stickat,1
Found,1
Off,1
Longshanks,1
sneer,1
boldly,1
goblin,1
sly,1
sallow,1
illkept,1
popped,1
Apples,1
chewing,1
dejected,1
downhearted,1
236,1
barked,1
uneventful,1
stables,1
robbing,1
supplies,1
repack,1
nobodys,1
horsethief,1
Suspicion,1
astir,1
beau,1
235,1
treated,1
welloff,1
compensation,1
pence,1
eighteen,1
dispirited,1
underfed,1
deaths,1
prots,1
increas,1
tracking,1
halfstarved,1
234,1
rout,1
ridingponies,1
hire,1
deantly,1
roundabout,1
weighing,1
233,1
stabledoors,1
Guests,1
raising,1
embraced,1
apping,1
lustily,1
crowing,1
232,1
hammering,1
gallop,1
hobbitcloak,1
Horncall,1
fire,1
babbling,1
fir,1
231,1
rent,1
timbers,1
unsheathed,1
crowed,1
stealth,1
nightair,1
AKNIFEINTHEDARK,1
cussing,1
worthies,1
229,1
Bear,1
Plough,1
Jumped,1
Sickle,1
parlouroor,1
penetrated,1
bolster,1
rufed,1
pondering,1
hobbitrooms,1
behaved,1
228,1
wretches,1
clutch,1
perate,1
des,1
Southerner,1
Breath,1
hare,1
terri,1
227,1
noticing,1
lamplight,1
goodnatured,1
slam,1
226,1
wilful,1
Ass,1
pent,1
225,1
apply,1
fenced,1
hesita,1
Thrice,1
softened,1
fortunately,1
dumbly,1
widemouthed,1
Throwing,1
224,1
playacting,1
dubiously,1
longs,1
distrust,1
wearies,1
traps,1
postscript,1
writes,1
Really,1
223,1
lumber,1
promptly,1
sends,1
PPPS,1
344,1
comely,1
PPS,1
PS,1
GANDALF,1
July,1
Bad,1
Midyears,1
BREE,1
222,1
graceful,1
seal,1
Frodolooked,1
WellsaidStriderWhenareyougoingtoopenthatletter,1
mustgetoffasearlyaspossibleBreakfastatsixthirtyplease,1
mydoorswhileIcanstandonmylegsMeandmyfolkllkeep,1
Nobll,1
uptake,1
pate,1
helps,1
221,1
goings,1
popping,1
Tried,1
220,1
Nobs,1
Uncanny,1
screaming,1
yammering,1
apurpose,1
HOBBITON,1
BAG,1
FRODO,1
219,1
valued,1
ducing,1
pausing,1
impatient,1
undone,1
sour,1
perky,1
cheeks,1
unwisely,1
ts,1
knowingly,1
218,1
tid,1
cans,1
lesson,1
puts,1
217,1
unseeing,1
clenched,1
performance,1
coldgleaming,1
amusement,1
Southerners,1
216,1
sneering,1
Hardly,1
position,1
Accident,1
Su,1
rascally,1
vagabonds,1
215,1
warbeacons,1
midmost,1
interests,1
Downlands,1
grant,1
214,1
rogue,1
rascal,1
pray,1
Several,1
calmly,1
faggots,1
STRIDER,1
concealing,1
heels,1
beforehand,1
conjuring,1
unfortunate,1
assure,1
unintentional,1
caused,1
acrobatics,1
crocks,1
customers,1
Frightening,1
thoroughly,1
212,1
huff,1
satised,1
perturbed,1
crockery,1
pays,1
shak,1
leastways,1
conicting,1
unconcerned,1
211,1
ignoring,1
Worse,1
response,1
Distant,1
jerk,1
halfmocking,1
Breelander,1
magician,1
210,1
vigorously,1
capered,1
tickled,1
applause,1
ddlestrings,1
pong,1
ping,1
bounded,1
deedledumdiddle,1
209,1
III,1
deer,1
capering,1
bundled,1
sawed,1
jig,1
heydiddlediddle,1
Sunll,1
champ,1
pranced,1
rows,1
208,1
tufted,1
horne,1
chokes,1
laughs,1
cocks,1
sawing,1
purring,1
squeaking,1
vestringed,1
desperation,1
Everyone,1
207,1
renew,1
reception,1
gratied,1
inspiration,1
suggestion,1
situation,1
countably,1
unac,1
prob,1
Disappearance,1
comic,1
206,1
Hearing,1
wry,1
chancemeeting,1
stify,1
unexplained,1
accounting,1
shanks,1
Goes,1
345,1
disappears,1
Him,1
205,1
whis,1
darkgreen,1
travelstained,1
caked,1
tryst,1
longstemmed,1
tankard,1
hobbittalk,1
dumpling,1
oured,1
chalk,1
Whitfoot,1
Hole,1
Town,1
collapse,1
betrayals,1
chatting,1
lodgings,1
illfavoured,1
sympathetic,1
204,1
communicative,1
list,1
collect,1
Breedialect,1
wagging,1
longlost,1
sharing,1
Tunnelly,1
Sandheaver,1
Longholes,1
Banks,1
Mugworts,1
singular,1
Thistlewool,1
Appledore,1
outlier,1
Heather,1
Goatleaf,1
Rushlight,1
botanical,1
newcomers,1
203,1
benches,1
logre,1
Qs,1
Ps,1
unnecessary,1
supped,1
dispel,1
202,1
loaves,1
tart,1
blackberry,1
meats,1
soup,1
shoemaking,1
Sight,1
squirrel,1
cosy,1
Excuse,1
prefer,1
201,1
Double,1
Benadar,1
fatherless,1
bobbed,1
cheerylooking,1
slowcoach,1
woollyfooted,1
Forn,1
pours,1
sirs,1
Might,1
remind,1
practised,1
stabling,1
Beds,1
babel,1
200,1
BUTTERBUR,1
BARLIMAN,1
hind,1
courtyard,1
secondoor,1
nuisances,1
recommended,1
saddled,1
pictured,1
storeys,1
lookedlargeandstrangetothemSamstaredupattheinnwith,1
detached,1
199,1
street,1
lanternlight,1
offence,1
fairspoken,1
514,1
198,1
grufy,1
fetched,1
Greenwaycrossing,1
resort,1
talkative,1
grassgrown,1
descending,1
gatekeepers,1
lodges,1
197,1
Orald,1
nestling,1
Breeblood,1
prosperous,1
tramps,1
Bucklander,1
346,1
regarding,1
minding,1
colonized,1
claimed,1
196,1
Could,1
rarely,1
Breemen,1
turmoils,1
middleworld,1
brownhaired,1
Lying,1
eastway,1
guardian,1
SIGN,1
AT,1
mass,1
barring,1
194,1
Lumpkins,1
BREAKING,1
postpone,1
193,1
hesitatingly,1
potholes,1
Northeast,1
Southwest,1
unmarked,1
192,1
Fighting,1
lading,1
191,1
quered,1
expanse,1
heedless,1
liness,1
lone,1
Dumin,1
Sharp,1
hobbitpeople,1
unrusted,1
untouched,1
defy,1
serpentforms,1
damasked,1
workmanship,1
dagger,1
toy,1
axowers,1
manyshaded,1
nders,1
sparkled,1
glistered,1
circumstances,1
347,1
190,1
willowcracks,1
smelt,1
fourlegged,1
learns,1
189,1
fatter,1
obedient,1
bedridden,1
clime,1
wafted,1
basking,1
Whitesocks,1
Bumpkin,1
Swishtail,1
Wisenose,1
Sharpears,1
Whither,1
ahunting,1
Cast,1
188,1
assailing,1
Clothes,1
your,1
hereafter,1
bounding,1
hobbitgarments,1
helplessly,1
lengthening,1
Dressed,1
worsted,1
Du,1
trinkets,1
jingling,1
belted,1
barrowtop,1
Warm,1
187,1
ornaments,1
jewelled,1
bronze,1
stamping,1
thumping,1
heap,1
severed,1
unguessable,1
Lost,1
vigilance,1
Shrivel,1
Vanish,1
348,1
sickly,1
186,1
doorlike,1
rumbling,1
trumpet,1
drum,1
Glor,1
membered,1
splintered,1
wrist,1
185,1
griev,1
ndel,1
unmake,1
unforeseen,1
Silence,1
Cold,1
soles,1
hungered,1
bereaved,1
railing,1
heartless,1
strings,1
moan,1
184,1
traitor,1
waists,1
circlets,1
unlovely,1
deathly,1
prey,1
limp,1
stiffening,1
Wielding,1
hopelessly,1
imprisoned,1
froze,1
Trembling,1
sub,1
unveiled,1
mit,1
leathery,1
tatters,1
sweating,1
182,1
headless,1
derment,1
bewil,1
northgate,1
loom,1
181,1
ated,1
separ,1
elfblade,1
gatelike,1
roaming,1
bedewed,1
foreheads,1
lank,1
damper,1
central,1
180,1
watery,1
Riding,1
unburdened,1
provided,1
landmark,1
casting,1
gums,1
179,1
Due,1
deceptive,1
tances,1
Valour,1
mounded,1
saucer,1
deadlier,1
mould,1
springy,1
516,1
178,1
Speed,1
lusty,1
crumpled,1
fainthearted,1
strides,1
skip,1
eyesight,1
earthcolours,1
swellings,1
russet,1
farseen,1
dewy,1
177,1
corrupts,1
frisky,1
treefull,1
raincurtain,1
BARROWDOWNS,1
FOG,1
illluck,1
chanced,1
westside,1
Wights,1
ameddling,1
349,1
weathermaster,1
175,1
opportunity,1
perilously,1
prompted,1
juggler,1
trinket,1
spun,1
candlelight,1
brownskinned,1
unfastening,1
Show,1
wagged,1
174,1
silences,1
overthrow,1
stockings,1
forgetmenots,1
Supper,1
boards,1
173,1
hindering,1
weave,1
caperings,1
hopped,1
listenings,1
shell,1
panes,1
graves,1
acorn,1
raindrop,1
secure,1
Elfsires,1
Mayhap,1
Swordthat,1
grinned,1
clink,1
notably,1
queens,1
biers,1
wasBroken,1
171,1
kingdoms,1
bleating,1
crannies,1
inherited,1
rootthreads,1
rotten,1
Low,1
ageing,1
survivor,1
usurpers,1
destroyers,1
hacking,1
Moving,1
bees,1
170,1
autumncleaning,1
Goldberrys,1
chimneycorner,1
warding,1
chalky,1
spill,1
wetter,1
sinews,1
rainsong,1
pletely,1
realms,1
mistclouded,1
169,1
Goin,1
clattering,1
fumes,1
rainwater,1
Forget,1
strengths,1
hich,1
rainy,1
dewdrops,1
silvernetted,1
owergarden,1
cloudroof,1
prosperity,1
murky,1
soiled,1
hoofprints,1
pocked,1
168,1
kitchengarden,1
agstone,1
prished,1
gurgled,1
irresistibly,1
willowtrees,1
squeak,1
tiptap,1
waked,1
167,1
pleasantly,1
unremembered,1
inaccessible,1
yammered,1
Thrainto,1
glistened,1
hang,1
Thrain,1
pillow,1
morninglight,1
166,1
350,1
withypath,1
Willows,1
forestwater,1
conquest,1
mazes,1
165,1
eyelids,1
applewood,1
footstool,1
dealt,1
drinkingbowls,1
famished,1
slippers,1
ewers,1
basins,1
164,1
bench,1
agged,1
penthouse,1
tangles,1
comb,1
grimy,1
spire,1
silvergreen,1
regains,1
wading,1
herself,1
517,1
questioningly,1
163,1
rulers,1
rushseated,1
tending,1
sweettongued,1
belief,1
summertime,1
Despair,1
elvenvoices,1
162,1
nothingFortonightyouareundertheroofofTomBombadil,1
untame,1
outthenightshesaidForyouarestillafraidperhapsofmist,1
backtoitwithherwhitearmsspreadoutacrossitLetusshut,1
ComedearfolkshesaidtakingFrodobythehandLaugh,1
lilybowls,1
elfqueen,1
cottage,1
enthroned,1
menots,1
aglilies,1
BOMBADIL,1
TOM,1
HOUSE,1
IN,1
351,1
Reeds,1
budding,1
160,1
trim,1
mown,1
necessity,1
cling,1
weighs,1
nicety,1
standstill,1
slowing,1
awakening,1
